Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Tax,Profit
145,CA-2018-155376,22/12/2018,27/12/2018,标准,SG-20080,个人,贵州省,OFF-AP-10001058,办公用品,家电,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,67.15,134.76
146,CA-2016-110744,7/09/2016,12/09/2016,标准,HA-14920,个人,广东省,OFF-ST-10003656,办公用品,储存设备,Safco Industrial Wire Shelving,671.93,53.75,104.72
147,CA-2015-110072,22/10/2015,28/10/2015,标准,MG-17680,家庭办公,湖南省,FUR-FU-10000521,家具,家具,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,7.51,20.58
148,CA-2017-114489,5/12/2017,9/12/2017,标准,JE-16165,公司,重庆市,TEC-PH-10000215,电子产品,电话,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,30.76,40
149,CA-2017-114489,5/12/2017,9/12/2017,标准,JE-16165,公司,重庆市,TEC-PH-10001448,电子产品,电话,Anker Astro 15000mAh USB Portable Charger,149.97,12,17.47
150,CA-2017-114489,5/12/2017,9/12/2017,标准,JE-16165,公司,重庆市,FUR-CH-10000454,家具,椅子,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,156.15,417.73
151,CA-2017-114489,5/12/2017,9/12/2017,标准,JE-16165,公司,重庆市,OFF-BI-10002735,办公用品,文件夹,GBC Prestige Therm-A-Bind Covers,171.55,13.72,33.25
152,CA-2017-158834,13/03/2017,16/03/2017,一级,TW-21025,家庭办公,辽宁省,OFF-AP-10000326,办公用品,家电,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,12.63,25.28
153,CA-2017-158834,13/03/2017,16/03/2017,一级,TW-21025,家庭办公,辽宁省,TEC-PH-10001254,电子产品,电话,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,16.25,28.81
154,CA-2016-124919,31/05/2016,2/06/2016,一级,SP-20650,公司,广东省,OFF-PA-10001950,办公用品,纸张,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,4.67,9.79
155,CA-2016-124919,31/05/2016,2/06/2016,一级,SP-20650,公司,广东省,OFF-PA-10002254,办公用品,纸张,Xerox 1883,105.52,8.44,21.09
156,CA-2016-124919,31/05/2016,2/06/2016,一级,SP-20650,公司,广东省,OFF-ST-10001590,办公用品,储存设备,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.47,12.13
157,CA-2016-118948,28/05/2016,3/06/2016,标准,NK-18490,家庭办公,江西省,OFF-AR-10001547,办公用品,艺术品,Newell 311,6.63,0.53,1.31
158,CA-2015-104269,1/03/2015,6/03/2015,二级,DB-13060,个人,江西省,FUR-CH-10004063,家具,椅子,Global Deluxe High-Back Manager's Chair,457.568,36.61,108.14
159,CA-2017-114104,20/11/2017,24/11/2017,标准,NP-18670,个人,海南省,OFF-LA-10002475,办公用品,标签,Avery 519,14.62,1.17,2.72
160,CA-2017-114104,20/11/2017,24/11/2017,标准,NP-18670,个人,海南省,TEC-PH-10004536,电子产品,电话,Avaya 5420 Digital phone,944.93,75.59,141.54
161,CA-2017-162733,11/05/2017,12/05/2017,一级,TT-21070,个人,广东省,OFF-PA-10002751,办公用品,纸张,Xerox 1920,5.98,0.48,0.94
162,CA-2016-119697,28/12/2016,31/12/2016,二级,EM-13960,个人,四川省,TEC-AC-10003657,电子产品,配件,Lenovo 17-Key USB Numeric Keypad,54.384,4.35,8.07
163,CA-2017-154508,16/11/2017,20/11/2017,标准,RD-19900,个人,北京市,OFF-EN-10001990,办公用品,信封,Staple envelope,28.4,2.27,5.03
164,CA-2017-113817,7/11/2017,11/11/2017,标准,MJ-17740,个人,江西省,OFF-BI-10004002,办公用品,文件夹,Wilson Jones International Size A4 Ring Binders,27.68,2.21,4.91
165,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,OFF-AR-10004441,办公用品,艺术品,BIC Brite Liner Highlighters,9.936,0.79,1.84
166,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,TEC-MA-10000822,电子产品,机器,Lexmark MX611dhe Monochrome Laser Printer,8159.952,652.8,1033.96
167,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,OFF-ST-10000991,办公用品,储存设备,Space Solutions HD Industrial Steel Shelving.,275.928,22.07,45.67
168,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,FUR-CH-10004287,家具,椅子,SAFCO Arco Folding Chair,1740.06,139.2,387.36
169,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,OFF-AR-10002656,办公用品,艺术品,Sanford Liquid Accent Highlighters,32.064,2.57,5.89
170,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,OFF-AP-10002518,办公用品,家电,Kensington 7 Outlet MasterPiece Power Center,177.98,14.24,28.37
171,CA-2015-139892,8/09/2015,12/09/2015,标准,BM-11140,个人,山东省,TEC-PH-10003931,电子产品,电话,JBL Micro Wireless Portable Bluetooth Speaker,143.976,11.52,19.35
172,CA-2015-118962,5/08/2015,9/08/2015,标准,CS-12130,个人,广东省,OFF-PA-10000659,办公用品,纸张,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€ x 11â€",20.94,1.68,3.36
173,CA-2015-118962,5/08/2015,9/08/2015,标准,CS-12130,个人,广东省,OFF-PA-10001144,办公用品,纸张,Xerox 1913,110.96,8.88,22.14
174,CA-2015-118962,5/08/2015,9/08/2015,标准,CS-12130,个人,广东省,FUR-CH-10003817,家具,椅子,"Global Value Steno Chair, Gray",340.144,27.21,74.57
175,US-2015-100853,14/09/2015,19/09/2015,标准,JB-15400,公司,河北省,OFF-AP-10000891,办公用品,家电,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,4.2,8.03
176,US-2015-100853,14/09/2015,19/09/2015,标准,JB-15400,公司,河北省,OFF-LA-10003148,办公用品,标签,Avery 51,20.16,1.61,3.27
177,US-2018-152366,21/04/2018,25/04/2018,二级,SJ-20500,个人,山东省,OFF-AP-10002684,办公用品,家电,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,7.78,18.49
178,US-2016-101511,21/11/2016,23/11/2016,二级,JE-15745,个人,湖南省,FUR-CH-10004698,家具,椅子,"Padded Folding Chairs, Black, 4/Carton",396.802,31.74,85.94
179,US-2016-101511,21/11/2016,23/11/2016,二级,JE-15745,个人,湖南省,OFF-SU-10002189,办公用品,供应品,Acme Rosewood Handle Letter Opener,15.88,1.27,2.66
180,CA-2016-137225,15/12/2016,19/12/2016,标准,JK-15640,家庭办公,江苏省,OFF-AR-10001940,办公用品,艺术品,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,0.26,0.5
181,CA-2015-166191,5/12/2015,9/12/2015,二级,DK-13150,公司,河北省,OFF-ST-10003455,办公用品,储存设备,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,1.99,4.07
182,CA-2015-166191,5/12/2015,9/12/2015,二级,DK-13150,公司,河北省,TEC-AC-10004659,电子产品,配件,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,32.7,57.06
183,CA-2015-158274,19/11/2015,24/11/2015,二级,RM-19675,家庭办公,内蒙古自治区,TEC-PH-10003273,电子产品,电话,AT&T TR1909W,503.96,40.32,56.88
184,CA-2015-158274,19/11/2015,24/11/2015,二级,RM-19675,家庭办公,内蒙古自治区,TEC-PH-10004896,电子产品,电话,Nokia Lumia 521 (T-Mobile),149.95,12,15.93
185,CA-2015-158274,19/11/2015,24/11/2015,二级,RM-19675,家庭办公,内蒙古自治区,TEC-AC-10002345,电子产品,配件,HP Standard 104 key PS/2 Keyboard,29,2.32,3.22
186,CA-2017-105018,28/11/2017,2/12/2017,标准,SK-19990,个人,宁夏回族自治区,OFF-BI-10001890,办公用品,文件夹,Avery Poly Binder Pockets,7.16,0.57,1.12
187,CA-2015-123260,26/08/2015,30/08/2015,标准,FM-14290,家庭办公,广东省,TEC-AC-10002323,电子产品,配件,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,14.14,25.13
188,CA-2017-157000,16/07/2017,22/07/2017,标准,AM-10360,公司,山东省,OFF-ST-10001328,办公用品,储存设备,"Personal Filing Tote with Lid, Black/Gray",37.224,2.98,5.98
189,CA-2017-157000,16/07/2017,22/07/2017,标准,AM-10360,公司,山东省,OFF-PA-10001950,办公用品,纸张,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,1.6,3.85
190,CA-2016-102281,12/10/2016,14/10/2016,一级,MP-17470,家庭办公,江苏省,FUR-BO-10002613,家具,书柜,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,71.93,217
191,CA-2016-102281,12/10/2016,14/10/2016,一级,MP-17470,家庭办公,江苏省,TEC-PH-10001552,电子产品,电话,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,5.74,10.66
192,CA-2016-102281,12/10/2016,14/10/2016,一级,MP-17470,家庭办公,江苏省,OFF-PA-10000061,办公用品,纸张,Xerox 205,51.84,4.15,9.29
193,CA-2016-102281,12/10/2016,14/10/2016,一级,MP-17470,家庭办公,江苏省,FUR-BO-10002545,家具,书柜,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,50.11,129.4
194,CA-2016-102281,12/10/2016,14/10/2016,一级,MP-17470,家庭办公,江苏省,OFF-AR-10003514,办公用品,艺术品,4009 Highlighters by Sanford,19.9,1.59,3.14
195,CA-2016-131457,31/10/2016,6/11/2016,标准,MZ-17515,公司,广东省,OFF-EN-10001509,办公用品,信封,Poly String Tie Envelopes,14.28,1.14,2.41
196,CA-2015-140004,21/03/2015,25/03/2015,标准,CB-12025,个人,湖南省,OFF-AR-10004685,办公用品,艺术品,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,0.59,1.29
197,CA-2015-140004,21/03/2015,25/03/2015,标准,CB-12025,个人,湖南省,OFF-AR-10004027,办公用品,艺术品,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,0.48,1.18
198,CA-2018-107720,6/11/2018,13/11/2018,标准,VM-21685,家庭办公,广西壮族自治区,OFF-ST-10001414,办公用品,储存设备,Decoflex Hanging Personal Folder File,46.26,3.7,8.97
199,US-2018-124303,6/07/2018,13/07/2018,标准,FH-14365,公司,四川省,OFF-BI-10000343,办公用品,文件夹,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,0.24,0.55
200,US-2018-124303,6/07/2018,13/07/2018,标准,FH-14365,公司,四川省,OFF-PA-10002749,办公用品,纸张,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,1.28,2.97
201,CA-2018-105074,24/06/2018,29/06/2018,标准,MB-17305,个人,湖南省,OFF-PA-10002666,办公用品,纸张,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,1.74,3.43
202,CA-2015-133690,3/08/2015,5/08/2015,一级,BS-11755,个人,吉林省,FUR-TA-10004289,家具,桌子,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,17.5,52.93
203,CA-2015-133690,3/08/2015,5/08/2015,一级,BS-11755,个人,吉林省,OFF-AP-10003622,办公用品,家电,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,0.21,0.44
204,US-2018-116701,17/12/2018,21/12/2018,二级,LC-17140,个人,山东省,OFF-AP-10003217,办公用品,家电,Eureka Sanitaire  Commercial Upright,66.284,5.3,11.63
205,CA-2018-126382,3/06/2018,7/06/2018,标准,HK-14890,公司,陕西省,FUR-FU-10002960,家具,家具,"Eldon 200 Class Desk Accessories, Burgundy",35.168,2.81,7.46
206,CA-2018-108329,9/12/2018,14/12/2018,标准,LE-16810,个人,广东省,TEC-PH-10001918,电子产品,电话,Nortel Business Series Terminal T7208 Digital phone,444.768,35.58,58.03
207,CA-2018-135860,1/12/2018,7/12/2018,标准,JH-15985,个人,湖北省,OFF-ST-10000642,办公用品,储存设备,"Tennsco Lockers, Gray",83.92,6.71,16.64
208,CA-2018-135860,1/12/2018,7/12/2018,标准,JH-15985,个人,湖北省,TEC-PH-10001700,电子产品,电话,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,10.56,19.13
209,CA-2018-135860,1/12/2018,7/12/2018,标准,JH-15985,个人,湖北省,OFF-BI-10003274,办公用品,文件夹,"Avery Durable Slant Ring Binders, No Labels",15.92,1.27,2.68
210,CA-2018-135860,1/12/2018,7/12/2018,标准,JH-15985,个人,湖北省,OFF-FA-10000134,办公用品,紧固件,"Advantus Push Pins, Aluminum Head",52.29,4.18,8.24
211,CA-2018-135860,1/12/2018,7/12/2018,标准,JH-15985,个人,湖北省,OFF-ST-10001522,办公用品,储存设备,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,7.36,16.37
212,CA-2016-101007,9/02/2016,13/02/2016,二级,MS-17980,公司,山东省,TEC-AC-10001266,电子产品,配件,Memorex Micro Travel Drive 8 GB,20.8,1.66,2.5
213,CA-2016-146262,2/01/2016,9/01/2016,标准,VW-21775,公司,湖南省,OFF-LA-10004544,办公用品,标签,Avery 505,23.68,1.89,3.72
214,CA-2016-146262,2/01/2016,9/01/2016,标准,VW-21775,公司,湖南省,FUR-BO-10004695,家具,书柜,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,36.2,92.99
215,CA-2016-146262,2/01/2016,9/01/2016,标准,VW-21775,公司,湖南省,TEC-PH-10002844,电子产品,电话,Speck Products Candyshell Flip Case,62.982,5.04,6.41
216,CA-2016-146262,2/01/2016,9/01/2016,标准,VW-21775,公司,湖南省,TEC-MA-10000864,电子产品,机器,Cisco 9971 IP Video Phone Charcoal,1188,95.04,144.23
217,CA-2016-146262,2/01/2016,9/01/2016,标准,VW-21775,公司,湖南省,TEC-AC-10000109,电子产品,配件,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,7.17,9.99
218,CA-2017-130162,28/10/2017,1/11/2017,标准,JH-15910,个人,广东省,OFF-ST-10001328,办公用品,储存设备,"Personal Filing Tote with Lid, Black/Gray",93.06,7.44,14.84
219,CA-2017-130162,28/10/2017,1/11/2017,标准,JH-15910,个人,广东省,TEC-PH-10002563,电子产品,电话,Adtran 1202752G1,302.376,24.19,32.69
220,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,OFF-FA-10000585,办公用品,紧固件,OIC Bulk Pack Metal Binder Clips,5.584,0.45,1
221,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,OFF-PA-10004000,办公用品,纸张,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,1.82,4.15
222,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,OFF-BI-10002852,办公用品,文件夹,Ibico Standard Transparent Covers,19.776,1.58,3.36
223,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,FUR-FU-10000087,家具,家具,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,5.82,16.44
224,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,TEC-MA-10001148,电子产品,机器,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,38.4,68.16
225,CA-2016-169397,24/12/2016,27/12/2016,一级,JB-15925,个人,湖南省,OFF-AR-10001958,办公用品,艺术品,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.17,5.36
226,CA-2016-163055,9/08/2016,16/08/2016,标准,DS-13180,公司,湖北省,OFF-AR-10001026,办公用品,艺术品,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0.18,0.33
227,CA-2016-163055,9/08/2016,16/08/2016,标准,DS-13180,公司,湖北省,FUR-TA-10003748,家具,桌子,Bevis 36 x 72 Conference Tables,622.45,49.8,152.18
228,CA-2016-163055,9/08/2016,16/08/2016,标准,DS-13180,公司,湖北省,OFF-ST-10002485,办公用品,储存设备,Rogers Deluxe File Chest,21.98,1.76,3.73
229,US-2016-145436,28/02/2016,4/03/2016,标准,VD-21670,个人,陕西省,FUR-CH-10004860,家具,椅子,Global Low Back Tilter Chair,161.568,12.93,38.96
230,US-2016-145436,28/02/2016,4/03/2016,标准,VD-21670,个人,陕西省,FUR-CH-10004477,家具,椅子,"Global Push Button Manager's Chair, Indigo",389.696,31.18,92.59
231,US-2015-156216,13/09/2015,17/09/2015,标准,EA-14035,公司,安徽省,OFF-BI-10001679,办公用品,文件夹,GBC Instant Index System for Binding Systems,18.648,1.49,3.26
232,US-2018-100930,7/04/2018,12/04/2018,标准,CS-12400,家庭办公,河南省,FUR-TA-10001705,家具,桌子,Bush Advantage Collection Round Conference Table,233.86,18.71,46.85
233,US-2018-100930,7/04/2018,12/04/2018,标准,CS-12400,家庭办公,河南省,FUR-TA-10003473,家具,桌子,Bretford Rectangular Conference Table Tops,620.6145,49.65,128.09
234,US-2018-100930,7/04/2018,12/04/2018,标准,CS-12400,家庭办公,河南省,OFF-BI-10001679,办公用品,文件夹,GBC Instant Index System for Binding Systems,5.328,0.43,0.83
235,US-2018-100930,7/04/2018,12/04/2018,标准,CS-12400,家庭办公,河南省,FUR-FU-10004017,家具,家具,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,20.65,63.32
236,US-2018-100930,7/04/2018,12/04/2018,标准,CS-12400,家庭办公,河南省,TEC-AC-10003832,电子产品,配件,LogitechÂ P710e Mobile Speakerphone,617.976,49.44,90.62
237,CA-2018-160514,12/11/2018,16/11/2018,标准,DB-13120,公司,广东省,OFF-PA-10002479,办公用品,纸张,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,0.84,1.88
238,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,OFF-PA-10003349,办公用品,纸张,Xerox 1957,25.92,2.07,5.09
239,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,FUR-FU-10000576,家具,家具,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,33.57,87.61
240,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,FUR-FU-10004351,家具,家具,Staple-based wall hangings,11.688,0.94,2.34
241,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,TEC-PH-10000011,电子产品,电话,PureGear Roll-On Screen Protector,31.984,2.56,3.5
242,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,FUR-TA-10002607,家具,桌子,KI Conference Tables,177.225,14.18,39.24
243,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,FUR-FU-10002505,家具,家具,Eldon 100 Class Desk Accessories,4.044,0.32,1.01
244,CA-2017-157749,4/06/2017,9/06/2017,二级,KL-16645,个人,河北省,OFF-AR-10004685,办公用品,艺术品,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,0.59,1.4
245,CA-2015-131926,1/06/2015,6/06/2015,二级,DW-13480,家庭办公,甘肃省,FUR-CH-10004063,家具,椅子,Global Deluxe High-Back Manager's Chair,2001.86,160.15,446.12
246,CA-2015-131926,1/06/2015,6/06/2015,二级,DW-13480,家庭办公,甘肃省,OFF-ST-10002276,办公用品,储存设备,Safco Steel Mobile File Cart,166.72,13.34,31.04
247,CA-2015-131926,1/06/2015,6/06/2015,二级,DW-13480,家庭办公,甘肃省,OFF-PA-10004082,办公用品,纸张,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,3.83,7.88
248,CA-2015-131926,1/06/2015,6/06/2015,二级,DW-13480,家庭办公,甘肃省,OFF-AP-10002945,办公用品,家电,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,120.26,229.79
249,CA-2015-131926,1/06/2015,6/06/2015,二级,DW-13480,家庭办公,甘肃省,OFF-PA-10000061,办公用品,纸张,Xerox 205,25.92,2.07,4.4
250,CA-2017-154739,10/12/2017,15/12/2017,二级,LH-17155,个人,广东省,FUR-CH-10002965,家具,椅子,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,25.73,68.35
251,CA-2017-145625,11/09/2017,17/09/2017,标准,KC-16540,个人,广东省,OFF-PA-10004569,办公用品,纸张,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,0.61,1.2
252,CA-2017-145625,11/09/2017,17/09/2017,标准,KC-16540,个人,广东省,TEC-AC-10003832,电子产品,配件,LogitechÂ P710e Mobile Speakerphone,3347.37,267.79,450.06
253,CA-2017-146941,10/12/2017,13/12/2017,一级,DL-13315,个人,江苏省,OFF-ST-10001228,办公用品,储存设备,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.45,14.35
254,CA-2017-146941,10/12/2017,13/12/2017,一级,DL-13315,个人,江苏省,OFF-EN-10003296,办公用品,信封,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,28.95,66.41
255,US-2016-159982,28/11/2016,4/12/2016,标准,DR-12880,公司,河北省,FUR-FU-10002505,家具,家具,Eldon 100 Class Desk Accessories,12.132,0.97,2.93
256,US-2016-159982,28/11/2016,4/12/2016,标准,DR-12880,公司,河北省,OFF-ST-10004804,办公用品,储存设备,"Belkin 19"" Vented Equipment Shelf, Black",82.368,6.59,16.28
257,US-2016-159982,28/11/2016,4/12/2016,标准,DR-12880,公司,河北省,OFF-ST-10001590,办公用品,储存设备,"Tenex Personal Project File with Scoop Front Design, Black",53.92,4.31,8.74
258,US-2016-159982,28/11/2016,4/12/2016,标准,DR-12880,公司,河北省,TEC-PH-10001580,电子产品,电话,Logitech Mobile Speakerphone P710e -Â speaker phone,647.904,51.83,75.53
259,CA-2018-163139,1/12/2018,3/12/2018,二级,CC-12670,个人,江苏省,TEC-AC-10000290,电子产品,配件,Sabrent 4-Port USB 2.0 Hub,20.37,1.63,2.39
260,CA-2018-163139,1/12/2018,3/12/2018,二级,CC-12670,个人,江苏省,OFF-ST-10002790,办公用品,储存设备,Safco Industrial Shelving,221.55,17.72,44.28
261,CA-2018-163139,1/12/2018,3/12/2018,二级,CC-12670,个人,江苏省,OFF-BI-10003460,办公用品,文件夹,Acco 3-Hole Punch,17.52,1.4,3.5
262,US-2018-155299,8/06/2018,12/06/2018,标准,Dl-13600,公司,山东省,OFF-AP-10002203,办公用品,家电,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,0.13,0.31
